order_number,quantity_ordered,price_each,order_line_number,sales,order_date,days_since_last_order,status,product_line,man_suggested_retail_price,product_code 
10244,40,86.68,4,3467.2,2019-04-29,2416,Shipped,Vintage Cars,97,S24_4258
10257,46,78.89,4,3628.94,2019-06-14,2371,Shipped,Vintage Cars,97,S24_4258
10269,48,97.39,2,4674.72,2019-07-16,2340,Shipped,Vintage Cars,97,S24_4258
10280,21,78.89,6,1656.69,2019-08-17,2309,Shipped,Vintage Cars,97,S24_4258
10290,45,114.92,1,5171.4,2019-09-07,2289,Shipped,Vintage Cars,97,S24_4258
10304,33,101.29,10,3342.57,2019-10-11,2256,Shipped,Vintage Cars,97,S24_4258
10312,44,111.02,7,4884.88,2019-10-21,2247,Shipped,Vintage Cars,97,S24_4258
10324,33,189.93,3,6267.69,2019-11-05,2233,Shipped,Vintage Cars,97,S24_4258
10348,39,50.31,2,1962.09,2019-11-01,2238,Shipped,Vintage Cars,97,S24_4258
10358,41,167,6,6847,2019-12-10,2200,Shipped,Vintage Cars,97,S24_4258
10369,40,86.92,3,3476.8,2020-01-20,2160,Shipped,Vintage Cars,97,S24_4258
10382,33,139.17,4,4592.61,2020-02-17,2133,Shipped,Vintage Cars,97,S24_4258
10423,28,78.89,4,2208.92,2020-05-30,2031,In Process,Vintage Cars,97,S24_4258
10106,26,63.76,3,1657.76,2018-02-17,2865,Shipped,Planes,72,S24_4278
10120,29,85.49,9,2479.21,2018-04-29,2795,Shipped,Planes,72,S24_4278
10133,46,77.52,4,3565.92,2018-06-27,2737,Shipped,Planes,72,S24_4278
10145,33,84.77,15,2797.41,2018-08-25,2679,Shipped,Planes,72,S24_4278
10168,48,78.25,10,3756,2018-10-28,2616,Shipped,Planes,72,S24_4278
10210,40,71,8,2840,2019-01-12,2541,Shipped,Planes,72,S24_4278
10223,23,74.62,10,1716.26,2019-02-20,2503,Shipped,Planes,72,S24_4278
10235,40,81.14,4,3245.6,2019-04-02,2463,Shipped,Planes,72,S24_4278
10250,37,74.62,5,2760.94,2019-05-11,2425,Shipped,Planes,72,S24_4278
10263,24,75.35,11,1808.4,2019-06-28,2378,Shipped,Planes,72,S24_4278
10275,27,62.31,10,1682.37,2019-07-23,2354,Shipped,Planes,72,S24_4278
10284,21,71,2,1491,2019-08-21,2326,Shipped,Planes,72,S24_4278
10297,23,72.45,5,1666.35,2019-09-16,2301,Shipped,Planes,72,S24_4278
10308,44,83.32,8,3666.08,2019-10-15,2273,Shipped,Planes,72,S24_4278
10317,35,83.32,1,2916.2,2019-11-02,2256,Shipped,Planes,72,S24_4278
10328,43,60.86,4,2616.98,2019-11-12,2247,Shipped,Planes,72,S24_4278
10340,40,84.77,1,3390.8,2019-11-24,2236,Shipped,Planes,72,S24_4278
10353,35,89.9,3,3146.5,2019-12-04,2227,Shipped,Planes,72,S24_4278
10361,25,62.46,1,1561.5,2019-12-17,2215,Shipped,Planes,72,S24_4278
10375,43,233.48,2,10039.6,2020-02-03,2168,Shipped,Planes,72,S24_4278
10386,50,63.34,8,3167,2020-03-01,2142,Resolved,Planes,72,S24_4278
10398,45,78.25,14,3521.25,2020-03-30,2114,Shipped,Planes,72,S24_4278
10401,52,81.14,4,4219.28,2020-04-03,2111,On Hold,Planes,72,S24_4278
10416,48,74.62,5,3581.76,2020-05-10,2075,Shipped,Planes,72,S24_4278
10108,31,68.71,10,2130.01,2018-03-03,2875,Shipped,Classic Cars,80,S24_4620
10122,29,71.14,14,2063.06,2018-05-08,2810,Shipped,Classic Cars,80,S24_4620
10135,23,87.31,11,2008.13,2018-07-02,2756,Shipped,Classic Cars,80,S24_4620
10147,31,64.67,11,2004.77,2018-09-05,2692,Shipped,Classic Cars,80,S24_4620
10169,24,94.58,6,2269.92,2018-11-04,2633,Shipped,Classic Cars,80,S24_4620
10180,28,71.14,1,1991.92,2018-11-11,2627,Shipped,Classic Cars,80,S24_4620
10191,44,66.29,7,2916.76,2018-11-20,2619,Shipped,Classic Cars,80,S24_4620
10211,22,92.16,6,2027.52,2019-01-15,2564,Shipped,Classic Cars,80,S24_4620
10225,46,70.33,13,3235.18,2019-02-22,2527,Shipped,Classic Cars,80,S24_4620
10238,22,93.77,7,2062.94,2019-04-09,2482,Shipped,Classic Cars,80,S24_4620
10252,38,87.31,3,3317.78,2019-05-26,2436,Shipped,Classic Cars,80,S24_4620
10264,47,83.27,1,3913.69,2019-06-30,2402,Shipped,Classic Cars,80,S24_4620
10276,48,75.18,7,3608.64,2019-08-02,2370,Shipped,Classic Cars,80,S24_4620
10287,40,88.12,16,3524.8,2019-08-30,2343,Shipped,Classic Cars,80,S24_4620
10299,32,80.84,1,2586.88,2019-09-30,2313,Shipped,Classic Cars,80,S24_4620
10310,49,97.01,14,4753.49,2019-10-16,2298,Shipped,Classic Cars,80,S24_4620
10319,43,85.69,2,3684.67,2019-11-03,2281,Shipped,Classic Cars,80,S24_4620
10331,41,139.4,2,5715.4,2019-11-17,2268,Shipped,Classic Cars,80,S24_4620
10343,30,103.29,1,3098.7,2019-11-24,2262,Shipped,Classic Cars,80,S24_4620
10355,28,95.39,9,2670.92,2019-12-07,2250,Shipped,Classic Cars,80,S24_4620
10363,43,119.87,9,5154.41,2020-01-06,2221,Shipped,Classic Cars,80,S24_4620
10378,41,119.37,2,4894.17,2020-02-10,2187,Shipped,Classic Cars,80,S24_4620
10390,30,82.42,10,2472.6,2020-03-04,2165,Shipped,Classic Cars,80,S24_4620
10103,31,104.01,3,3224.31,2018-01-29,2931,Shipped,Trucks and Buses,96,S32_1268
10114,32,114.61,7,3667.52,2018-04-01,2870,Shipped,Trucks and Buses,96,S32_1268
10126,43,96.31,3,4141.33,2018-05-28,2814,Shipped,Trucks and Buses,96,S32_1268
10140,26,108.83,3,2829.58,2018-07-24,2758,Shipped,Trucks and Buses,96,S32_1268
10151,27,113.65,10,3068.55,2018-09-21,2700,Shipped,Trucks and Buses,96,S32_1268
10164,24,109.79,1,2634.96,2018-10-21,2671,Resolved,Trucks and Buses,96,S32_1268
10175,22,110.76,8,2436.72,2018-11-06,2656,Shipped,Trucks and Buses,96,S32_1268
10184,46,100.16,13,4607.36,2018-11-14,2649,Shipped,Trucks and Buses,96,S32_1268
10194,37,97.27,3,3598.99,2018-11-25,2639,Shipped,Trucks and Buses,96,S32_1268
10207,49,80.9,14,3964.1,2018-12-09,2626,Shipped,Trucks and Buses,96,S32_1268
10217,21,106.9,3,2244.9,2019-02-04,2570,Shipped,Trucks and Buses,96,S32_1268
10229,25,111.72,8,2793,2019-03-11,2536,Shipped,Trucks and Buses,96,S32_1268
10245,37,111.72,1,4133.64,2019-05-04,2483,Shipped,Trucks and Buses,96,S32_1268
10259,45,86.68,11,3900.6,2019-06-15,2442,Shipped,Trucks and Buses,96,S32_1268
10270,32,85.72,1,2743.04,2019-07-19,2409,Shipped,Trucks and Buses,96,S32_1268
10281,29,82.83,8,2402.07,2019-08-19,2379,Shipped,Trucks and Buses,96,S32_1268
10291,26,83.79,3,2178.54,2019-09-08,2360,Shipped,Trucks and Buses,96,S32_1268
10305,28,112.68,12,3155.04,2019-10-13,2326,Shipped,Trucks and Buses,96,S32_1268
10313,27,87.64,6,2366.28,2019-10-22,2318,Shipped,Trucks and Buses,96,S32_1268
10324,20,98.18,11,1963.6,2019-11-05,2305,Shipped,Trucks and Buses,96,S32_1268
10335,44,107.87,1,4746.28,2019-11-19,2292,Shipped,Trucks and Buses,96,S32_1268
10348,42,152.07,3,6386.94,2019-11-01,2311,Shipped,Trucks and Buses,96,S32_1268
10358,41,108,1,4428,2019-12-10,2273,Shipped,Trucks and Buses,96,S32_1268
10371,26,155.54,1,4044.04,2020-01-23,2230,Shipped,Trucks and Buses,96,S32_1268
10382,26,104.17,6,2708.42,2020-02-17,2206,Shipped,Trucks and Buses,96,S32_1268
10411,26,111.72,1,2904.72,2020-05-01,2133,Shipped,Trucks and Buses,96,S32_1268
10425,41,86.68,11,3553.88,2020-05-31,2104,In Process,Trucks and Buses,96,S32_1268
10107,20,92.9,8,1858,2018-02-24,2932,Shipped,Motorcycles,99,S32_1374
10120,22,111.88,6,2461.36,2018-04-29,2869,Shipped,Motorcycles,99,S32_1374
10133,23,114.87,1,2642.01,2018-06-27,2811,Shipped,Motorcycles,99,S32_1374
10145,33,93.9,12,3098.7,2018-08-25,2753,Shipped,Motorcycles,99,S32_1374
10168,28,115.87,7,3244.36,2018-10-28,2690,Shipped,Motorcycles,99,S32_1374
10188,44,98.89,7,4351.16,2018-11-18,2670,Shipped,Motorcycles,99,S32_1374
10210,46,79.91,5,3675.86,2019-01-12,2616,Shipped,Motorcycles,99,S32_1374
10223,21,117.87,7,2475.27,2019-02-20,2578,Shipped,Motorcycles,99,S32_1374
10235,41,101.89,1,4177.49,2019-04-02,2538,Shipped,Motorcycles,99,S32_1374
10250,31,105.88,2,3282.28,2019-05-11,2500,Shipped,Motorcycles,99,S32_1374
10263,31,79.91,8,2477.21,2019-06-28,2453,Shipped,Motorcycles,99,S32_1374
10275,23,81.91,7,1883.93,2019-07-23,2429,Shipped,Motorcycles,99,S32_1374
10285,37,98.89,12,3658.93,2019-08-27,2395,Shipped,Motorcycles,99,S32_1374
10297,26,109.88,2,2856.88,2019-09-16,2376,Shipped,Motorcycles,99,S32_1374
10308,24,79.91,5,1917.84,2019-10-15,2348,Shipped,Motorcycles,99,S32_1374
10318,47,112.88,7,5305.36,2019-11-02,2331,Shipped,Motorcycles,99,S32_1374
10329,45,63.91,11,2875.95,2019-11-15,2319,Shipped,Motorcycles,99,S32_1374
10340,55,117.87,2,6482.85,2019-11-24,2311,Shipped,Motorcycles,99,S32_1374
10353,46,81.17,5,3733.82,2019-12-04,2302,Shipped,Motorcycles,99,S32_1374
10363,50,131.53,2,6576.5,2020-01-06,2270,Shipped,Motorcycles,99,S32_1374
10375,37,171.71,3,6353.27,2020-02-03,2243,Shipped,Motorcycles,99,S32_1374
10387,44,94.9,1,4175.6,2020-03-02,2216,Shipped,Motorcycles,99,S32_1374
10401,49,101.89,1,4992.61,2020-04-03,2185,On Hold,Motorcycles,99,S32_1374
10416,45,105.88,2,4764.6,2020-05-10,2149,Shipped,Motorcycles,99,S32_1374
10108,27,43.45,13,1173.15,2018-03-03,2949,Shipped,Motorcycles,40,S32_2206
10122,31,44.66,17,1384.46,2018-05-08,2884,Shipped,Motorcycles,40,S32_2206
10135,33,40.23,14,1327.59,2018-07-02,2830,Shipped,Motorcycles,40,S32_2206
10145,31,35.8,1,1109.8,2018-08-25,2777,Shipped,Motorcycles,40,S32_2206
10169,26,39.83,9,1035.58,2018-11-04,2707,Shipped,Motorcycles,40,S32_2206
10180,34,45.46,4,1545.64,2018-11-11,2701,Shipped,Motorcycles,40,S32_2206
10190,46,32.99,1,1517.54,2018-11-19,2694,Shipped,Motorcycles,40,S32_2206
10211,41,42.24,9,1731.84,2019-01-15,2638,Shipped,Motorcycles,40,S32_2206
10224,43,39.43,2,1695.49,2019-02-21,2602,Shipped,Motorcycles,40,S32_2206
10237,26,40.23,2,1045.98,2019-04-05,2560,Shipped,Motorcycles,40,S32_2206
10252,36,48.28,6,1738.08,2019-05-26,2510,Shipped,Motorcycles,40,S32_2206
10264,20,32.59,4,651.8,2019-06-30,2476,Shipped,Motorcycles,40,S32_2206
10276,27,36.61,10,988.47,2019-08-02,2444,Shipped,Motorcycles,40,S32_2206
10285,37,41.03,1,1518.11,2019-08-27,2420,Shipped,Motorcycles,40,S32_2206
10299,24,42.24,4,1013.76,2019-09-30,2387,Shipped,Motorcycles,40,S32_2206
10310,36,43.05,17,1549.8,2019-10-16,2372,Shipped,Motorcycles,40,S32_2206
10319,29,38.22,5,1108.38,2019-11-03,2355,Shipped,Motorcycles,40,S32_2206
10331,28,146.52,3,4102.56,2019-11-17,2342,Shipped,Motorcycles,40,S32_2206
10343,29,128.04,5,3713.16,2019-11-24,2336,Shipped,Motorcycles,40,S32_2206
10355,38,39.83,10,1513.54,2019-12-07,2324,Shipped,Motorcycles,40,S32_2206
10364,48,48.28,1,2317.44,2020-01-06,2295,Shipped,Motorcycles,40,S32_2206
10378,40,82.46,1,3298.4,2020-02-10,2261,Shipped,Motorcycles,40,S32_2206
10390,41,44.56,11,1826.96,2020-03-04,2239,Shipped,Motorcycles,40,S32_2206
10403,30,40.23,2,1206.9,2020-04-08,2205,Shipped,Motorcycles,40,S32_2206
10104,35,47.62,11,1666.7,2018-01-31,3004,Shipped,Trucks and Buses,54,S32_2509
10114,28,55.73,2,1560.44,2018-04-01,2945,Shipped,Trucks and Buses,54,S32_2509
10127,45,51.95,13,2337.75,2018-06-03,2883,Shipped,Trucks and Buses,54,S32_2509
10141,24,45.99,7,1103.76,2018-08-01,2825,Shipped,Trucks and Buses,54,S32_2509
10151,41,63.85,5,2617.85,2018-09-21,2775,Shipped,Trucks and Buses,54,S32_2509
10165,48,45.99,14,2207.52,2018-10-22,2745,Shipped,Trucks and Buses,54,S32_2509
10175,50,63.31,3,3165.5,2018-11-06,2731,Shipped,Trucks and Buses,54,S32_2509
10184,33,62.77,8,2071.41,2018-11-14,2724,Shipped,Trucks and Buses,54,S32_2509
10195,32,43.29,8,1385.28,2018-11-25,2714,Shipped,Trucks and Buses,54,S32_2509
10207,27,60.06,9,1621.62,2018-12-09,2701,Shipped,Trucks and Buses,54,S32_2509
10219,35,55.19,4,1931.65,2019-02-10,2639,Shipped,Trucks and Buses,54,S32_2509
10229,23,54.11,3,1244.53,2019-03-11,2611,Shipped,Trucks and Buses,54,S32_2509
10246,35,48.7,7,1704.5,2019-05-05,2557,Shipped,Trucks and Buses,54,S32_2509
10259,40,43.83,6,1753.2,2019-06-15,2517,Shipped,Trucks and Buses,54,S32_2509
10271,35,47.62,7,1666.7,2019-07-20,2483,Shipped,Trucks and Buses,54,S32_2509
10281,31,55.19,3,1710.89,2019-08-19,2454,Shipped,Trucks and Buses,54,S32_2509
10292,50,46.53,10,2326.5,2019-09-08,2435,Shipped,Trucks and Buses,54,S32_2509
10305,40,57.9,7,2316,2019-10-13,2401,Shipped,Trucks and Buses,54,S32_2509
10313,38,45.45,1,1727.1,2019-10-22,2393,Shipped,Trucks and Buses,54,S32_2509
10325,38,232.74,3,8844.12,2019-11-05,2380,Shipped,Trucks and Buses,54,S32_2509
10335,40,60.6,3,2424,2019-11-19,2367,Shipped,Trucks and Buses,54,S32_2509
10349,33,46.53,1,1535.49,2019-12-01,2356,Shipped,Trucks and Buses,54,S32_2509
10359,36,176.63,3,6358.68,2019-12-15,2343,Shipped,Trucks and Buses,54,S32_2509
10371,20,66.47,2,1329.4,2020-01-23,2305,Shipped,Trucks and Buses,54,S32_2509
10383,32,53.18,5,1701.76,2020-02-22,2276,Shipped,Trucks and Buses,54,S32_2509
10394,36,62.77,3,2259.72,2020-03-15,2255,Shipped,Trucks and Buses,54,S32_2509
10412,19,48.7,7,925.3,2020-05-03,2207,Shipped,Trucks and Buses,54,S32_2509
10425,11,43.83,6,482.13,2020-05-31,2180,In Process,Trucks and Buses,54,S32_2509
10104,49,65.87,4,3227.63,2018-01-31,3032,Shipped,Trains,62,S32_3207
10116,27,63.38,1,1711.26,2018-04-11,2963,Shipped,Trains,62,S32_3207
10127,29,70.84,6,2054.36,2018-06-03,2911,Shipped,Trains,62,S32_3207
10142,42,74.57,16,3131.94,2018-08-08,2846,Shipped,Trains,62,S32_3207
10152,33,50.95,2,1681.35,2018-09-25,2799,Shipped,Trains,62,S32_3207
10165,44,53.44,7,2351.36,2018-10-22,2773,Shipped,Trains,62,S32_3207
10176,22,64,6,1408,2018-11-06,2759,Shipped,Trains,62,S32_3207
10184,48,50.95,1,2445.6,2018-11-14,2752,Shipped,Trains,62,S32_3207
10195,33,54.68,1,1804.44,2018-11-25,2742,Shipped,Trains,62,S32_3207
10207,45,56.55,2,2544.75,2018-12-09,2729,Shipped,Trains,62,S32_3207
10220,20,52.82,6,1056.4,2019-02-12,2665,Shipped,Trains,62,S32_3207
10230,46,60.9,4,2801.4,2019-03-15,2635,Shipped,Trains,62,S32_3207
10247,40,49.71,6,1988.4,2019-05-05,2585,Shipped,Trains,62,S32_3207
10272,45,64.63,6,2908.35,2019-07-20,2510,Shipped,Trains,62,S32_3207
10282,36,59.65,9,2147.4,2019-08-20,2480,Shipped,Trains,62,S32_3207
10292,31,67.73,3,2099.63,2019-09-08,2462,Shipped,Trains,62,S32_3207
10306,46,50.33,17,2315.18,2019-10-14,2427,Shipped,Trains,62,S32_3207
10314,35,66.49,9,2327.15,2019-10-22,2420,Shipped,Trains,62,S32_3207
10325,28,192.05,2,5377.4,2019-11-05,2407,Shipped,Trains,62,S32_3207
10336,31,84.71,9,2626.01,2019-11-20,2393,Shipped,Trains,62,S32_3207
10350,27,163.2,14,4406.4,2019-12-02,2382,Shipped,Trains,62,S32_3207
10359,22,195.51,1,4301.22,2019-12-15,2370,Shipped,Trains,62,S32_3207
10371,30,99.55,11,2986.5,2020-01-23,2332,Shipped,Trains,62,S32_3207
10383,44,36.07,8,1587.08,2020-02-22,2303,Shipped,Trains,62,S32_3207
10394,30,60.28,4,1808.4,2020-03-15,2282,Shipped,Trains,62,S32_3207
10413,24,49.71,6,1193.04,2020-05-05,2232,Shipped,Trains,62,S32_3207
10103,45,75.63,7,3403.35,2018-01-29,3060,Shipped,Trucks and Buses,64,S32_3522
10113,23,68.52,1,1575.96,2018-03-26,3005,Shipped,Trucks and Buses,64,S32_3522
10126,26,62.7,7,1630.2,2018-05-28,2943,Shipped,Trucks and Buses,64,S32_3522
10140,28,60.76,7,1701.28,2018-07-24,2887,Shipped,Trucks and Buses,64,S32_3522
10150,49,58.18,4,2850.82,2018-09-19,2831,Shipped,Trucks and Buses,64,S32_3522
10164,49,54.94,5,2692.06,2018-10-21,2800,Resolved,Trucks and Buses,64,S32_3522
10175,29,74.98,12,2174.42,2018-11-06,2785,Shipped,Trucks and Buses,64,S32_3522
10183,49,64.64,4,3167.36,2018-11-13,2779,Shipped,Trucks and Buses,64,S32_3522
10194,39,54.94,7,2142.66,2018-11-25,2768,Shipped,Trucks and Buses,64,S32_3522
10206,36,58.82,2,2117.52,2018-12-05,2759,Shipped,Trucks and Buses,64,S32_3522
10217,39,62.05,7,2419.95,2019-02-04,2699,Shipped,Trucks and Buses,64,S32_3522
10229,30,73.04,12,2191.2,2019-03-11,2665,Shipped,Trucks and Buses,64,S32_3522
10245,44,69.16,5,3043.04,2019-05-04,2612,Shipped,Trucks and Buses,64,S32_3522
10258,20,61.41,2,1228.2,2019-06-15,2571,Shipped,Trucks and Buses,64,S32_3522
10270,21,63.35,5,1330.35,2019-07-19,2538,Shipped,Trucks and Buses,64,S32_3522
10281,36,77.57,12,2792.52,2019-08-19,2508,Shipped,Trucks and Buses,64,S32_3522
10291,32,71.75,7,2296,2019-09-08,2489,Shipped,Trucks and Buses,64,S32_3522
10304,36,73.04,2,2629.44,2019-10-11,2457,Shipped,Trucks and Buses,64,S32_3522
10313,34,56.24,10,1912.16,2019-10-22,2447,Shipped,Trucks and Buses,64,S32_3522
10324,48,171.03,4,8209.44,2019-11-05,2434,Shipped,Trucks and Buses,64,S32_3522
10348,31,101.29,5,3139.99,2019-11-01,2439,Shipped,Trucks and Buses,64,S32_3522
10358,36,157.49,2,5669.64,2019-12-10,2401,Shipped,Trucks and Buses,64,S32_3522
10370,25,126.41,3,3160.25,2020-01-20,2361,Shipped,Trucks and Buses,64,S32_3522
10382,48,141.66,8,6799.68,2020-02-17,2334,Shipped,Trucks and Buses,64,S32_3522
10411,27,69.16,5,1867.32,2020-05-01,2261,Shipped,Trucks and Buses,64,S32_3522
10424,44,61.41,2,2702.04,2020-05-31,2232,In Process,Trucks and Buses,64,S32_3522
10106,33,72.92,5,2406.36,2018-02-17,3067,Shipped,Vintage Cars,68,S32_4289
10120,29,72.23,11,2094.67,2018-04-29,2997,Shipped,Vintage Cars,68,S32_4289
10133,49,57.1,6,2797.9,2018-06-27,2939,Shipped,Vintage Cars,68,S32_4289
10144,20,81.86,1,1637.2,2018-08-13,2893,Shipped,Vintage Cars,68,S32_4289
10168,31,73.61,12,2281.91,2018-10-28,2818,Shipped,Vintage Cars,68,S32_4289
10210,39,59.16,10,2307.24,2019-01-12,2743,Shipped,Vintage Cars,68,S32_4289
10223,20,66.04,12,1320.8,2019-02-20,2705,Shipped,Vintage Cars,68,S32_4289
10235,34,77.73,6,2642.82,2019-04-02,2665,Shipped,Vintage Cars,68,S32_4289
10250,50,61.22,7,3061,2019-05-11,2627,Shipped,Vintage Cars,68,S32_4289
10262,40,79.11,2,3164.4,2019-06-24,2584,Cancelled,Vintage Cars,68,S32_4289
10275,28,63.97,12,1791.16,2019-07-23,2556,Shipped,Vintage Cars,68,S32_4289
10284,50,81.86,4,4093,2019-08-21,2528,Shipped,Vintage Cars,68,S32_4289
10297,28,79.8,7,2234.4,2019-09-16,2503,Shipped,Vintage Cars,68,S32_4289
10308,46,66.04,10,3037.84,2019-10-15,2475,Shipped,Vintage Cars,68,S32_4289
10316,24,59.16,2,1419.84,2019-11-01,2459,Shipped,Vintage Cars,68,S32_4289
10328,24,81.17,5,1948.08,2019-11-12,2449,Shipped,Vintage Cars,68,S32_4289
10340,39,59.16,3,2307.24,2019-11-24,2438,Shipped,Vintage Cars,68,S32_4289
10353,40,44.51,7,1780.4,2019-12-04,2429,Shipped,Vintage Cars,68,S32_4289
10361,49,72.33,2,3544.17,2019-12-17,2417,Shipped,Vintage Cars,68,S32_4289
10375,44,82.26,4,3619.44,2020-02-03,2370,Shipped,Vintage Cars,68,S32_4289
10388,35,111.97,8,3918.95,2020-03-03,2342,Shipped,Vintage Cars,68,S32_4289
10398,22,67.41,4,1483.02,2020-03-30,2316,Shipped,Vintage Cars,68,S32_4289
10401,62,77.73,6,4819.26,2020-04-03,2313,On Hold,Vintage Cars,68,S32_4289
10416,26,61.22,7,1591.72,2020-05-10,2277,Shipped,Vintage Cars,68,S32_4289
10108,31,118.38,16,3669.78,2018-03-03,3077,Shipped,Motorcycles,102,S32_4485
10121,25,86.74,3,2168.5,2018-05-07,3013,Shipped,Motorcycles,102,S32_4485
10135,30,89.8,17,2694,2018-07-02,2958,Shipped,Motorcycles,102,S32_4485
10145,27,120.42,4,3251.34,2018-08-25,2905,Shipped,Motorcycles,102,S32_4485
10169,34,115.32,12,3920.88,2018-11-04,2835,Shipped,Motorcycles,102,S32_4485
10180,22,114.3,7,2514.6,2018-11-11,2829,Shipped,Motorcycles,102,S32_4485
10190,42,85.72,4,3600.24,2018-11-19,2822,Shipped,Motorcycles,102,S32_4485
10211,37,109.19,12,4040.03,2019-01-15,2766,Shipped,Motorcycles,102,S32_4485
10224,30,111.23,5,3336.9,2019-02-21,2730,Shipped,Motorcycles,102,S32_4485
10237,27,115.32,5,3113.64,2019-04-05,2688,Shipped,Motorcycles,102,S32_4485
10252,25,113.28,9,2832,2019-05-26,2638,Shipped,Motorcycles,102,S32_4485
10264,34,97.97,7,3330.98,2019-06-30,2604,Shipped,Motorcycles,102,S32_4485
10276,38,113.28,13,4304.64,2019-08-02,2572,Shipped,Motorcycles,102,S32_4485
10285,26,100.01,4,2600.26,2019-08-27,2548,Shipped,Motorcycles,102,S32_4485
10299,38,115.32,7,4382.16,2019-09-30,2515,Shipped,Motorcycles,102,S32_4485
10309,50,84.7,3,4235,2019-10-15,2501,Shipped,Motorcycles,102,S32_4485
10319,22,119.4,8,2626.8,2019-11-03,2483,Shipped,Motorcycles,102,S32_4485
10331,32,157.08,4,5026.56,2019-11-17,2470,Shipped,Motorcycles,102,S32_4485
10341,31,71.02,4,2201.62,2019-11-24,2464,Shipped,Motorcycles,102,S32_4485
10355,40,108.17,5,4326.8,2019-12-07,2452,Shipped,Motorcycles,102,S32_4485
10365,22,155.69,3,3425.18,2020-01-07,2422,Shipped,Motorcycles,102,S32_4485
10375,41,114.68,15,4701.88,2020-02-03,2396,Shipped,Motorcycles,102,S32_4485
10390,45,48.98,12,2204.1,2020-03-04,2367,Shipped,Motorcycles,102,S32_4485
10403,45,115.32,5,5189.4,2020-04-08,2333,Shipped,Motorcycles,102,S32_4485
10106,39,40.15,6,1565.85,2018-02-17,3115,Shipped,Vintage Cars,43,S50_1341
10120,49,50.62,12,2480.38,2018-04-29,3045,Shipped,Vintage Cars,43,S50_1341
10133,27,50.19,7,1355.13,2018-06-27,2987,Shipped,Vintage Cars,43,S50_1341
10143,34,36.66,1,1246.44,2018-08-10,2944,Shipped,Vintage Cars,43,S50_1341
10156,20,41.02,1,820.4,2018-10-08,2886,Shipped,Vintage Cars,43,S50_1341
10168,48,51.93,13,2492.64,2018-10-28,2867,Shipped,Vintage Cars,43,S50_1341
10199,29,38.4,1,1113.6,2018-12-01,2834,Shipped,Vintage Cars,43,S50_1341
10210,43,41.02,11,1763.86,2019-01-12,2793,Shipped,Vintage Cars,43,S50_1341
10223,41,46.26,13,1896.66,2019-02-20,2755,Shipped,Vintage Cars,43,S50_1341
10235,41,35.35,7,1449.35,2019-04-02,2715,Shipped,Vintage Cars,43,S50_1341
10250,36,51.93,8,1869.48,2019-05-11,2677,Shipped,Vintage Cars,43,S50_1341
10262,49,37.97,3,1860.53,2019-06-24,2634,Cancelled,Vintage Cars,43,S50_1341
10275,38,45.39,13,1724.82,2019-07-23,2606,Shipped,Vintage Cars,43,S50_1341
10284,33,51.93,5,1713.69,2019-08-21,2578,Shipped,Vintage Cars,43,S50_1341
10296,26,48.44,1,1259.44,2019-09-15,2554,Shipped,Vintage Cars,43,S50_1341
10308,47,43.64,11,2051.08,2019-10-15,2525,Shipped,Vintage Cars,43,S50_1341
10316,34,47.57,3,1617.38,2019-11-01,2509,Shipped,Vintage Cars,43,S50_1341
10328,34,51.93,7,1765.62,2019-11-12,2499,Shipped,Vintage Cars,43,S50_1341
10340,40,50.62,4,2024.8,2019-11-24,2488,Shipped,Vintage Cars,43,S50_1341
10353,40,82.21,8,3288.4,2019-12-04,2479,Shipped,Vintage Cars,43,S50_1341
10361,33,82.59,3,2725.47,2019-12-17,2467,Shipped,Vintage Cars,43,S50_1341
10375,49,65.8,5,3224.2,2020-02-03,2420,Shipped,Vintage Cars,43,S50_1341
10388,27,118.94,1,3211.38,2020-03-03,2392,Shipped,Vintage Cars,43,S50_1341
10398,49,36.66,5,1796.34,2020-03-30,2366,Shipped,Vintage Cars,43,S50_1341
10401,56,35.35,7,1979.6,2020-04-03,2363,On Hold,Vintage Cars,43,S50_1341
10416,37,51.93,8,1921.41,2020-05-10,2327,Shipped,Vintage Cars,43,S50_1341
10104,33,112.28,7,3705.24,2018-01-31,3158,Shipped,Trucks and Buses,115,S50_1392
10115,27,105.33,3,2843.91,2018-04-04,3096,Shipped,Trucks and Buses,115,S50_1392
10127,46,134.27,9,6176.42,2018-06-03,3037,Shipped,Trucks and Buses,115,S50_1392
10141,44,125.01,3,5500.44,2018-08-01,2979,Shipped,Trucks and Buses,115,S50_1392
10151,26,123.85,1,3220.1,2018-09-21,2929,Shipped,Trucks and Buses,115,S50_1392
10165,48,94.92,10,4556.16,2018-10-22,2899,Shipped,Trucks and Buses,115,S50_1392
10176,23,135.43,9,3114.89,2018-11-06,2885,Shipped,Trucks and Buses,115,S50_1392
10184,45,109.96,4,4948.2,2018-11-14,2878,Shipped,Trucks and Buses,115,S50_1392
10195,49,105.33,4,5161.17,2018-11-25,2868,Shipped,Trucks and Buses,115,S50_1392
10207,28,94.92,5,2657.76,2018-12-09,2855,Shipped,Trucks and Buses,115,S50_1392
10220,37,107.65,9,3983.05,2019-02-12,2791,Shipped,Trucks and Buses,115,S50_1392
10230,34,116.91,7,3974.94,2019-03-15,2761,Shipped,Trucks and Buses,115,S50_1392
